step,loss
6686,4.2962537
6687,4.2912536
6688,4.296558
6689,4.2907376
6690,4.2947073
6691,4.305342
6692,4.293157
6693,4.2928243
6694,4.310384
6695,4.293897
6696,4.3001246
6697,4.2972903
6698,4.280291
6699,4.2950687
6700,4.290184
6701,4.283734
6702,4.2918625
6703,4.2989907
6704,4.300506
6705,4.293298
6706,4.2875633
6707,4.288224
6708,4.3043723
6709,4.299185
6710,4.302534
6711,4.3102517
6712,4.295237
6713,4.290124
6714,4.2981806
6715,4.2927985
6716,4.2993937
6717,4.2852106
6718,4.2963247
6719,4.3082414
6720,4.294708
6721,4.285658
6722,4.2884464
6723,4.292649
6724,4.3014526
6725,4.288412
6726,4.29275
6727,4.3046746
6728,4.2973638
6729,4.3071213
6730,4.293237
6731,4.2969923
6732,4.2916017
6733,4.294003
6734,4.291453
6735,4.3075824
6736,4.294462
6737,4.2933707
6738,4.2863345
6739,4.3016157
6740,4.2921634
6741,4.3042383
6742,4.301259
6743,4.3020177
6744,4.301072
6745,4.2934504
6746,4.2900577
6747,4.287327
6748,4.2921824
6749,4.2975
6750,4.292139
6751,4.295521
6752,4.32104
6753,4.301771
6754,4.294164
6755,4.287482
6756,4.295855
6757,4.3050313
6758,4.3016996
6759,4.2893276
6760,4.302443
6761,4.290178
6762,4.2896967
6763,4.286386
6764,4.292185
6765,4.2921734
6766,4.294238
6767,4.3104563
6768,4.296545
6769,4.296883
6770,4.3017755
6771,4.2862105
6772,4.2991743
6773,4.3099494
6774,4.296431
6775,4.3093605
6776,4.296424
6777,4.2900968
6778,4.298257
6779,4.289961
6780,4.2975616
6781,4.288612
6782,4.286015
6783,4.3010798
6784,4.291514
6785,4.295564
6786,4.296249
6787,4.291248
6788,4.2965717
6789,4.290742
6790,4.294711
6791,4.3053365
6792,4.2931623
6793,4.2928147
6794,4.310377
6795,4.293901
6796,4.300119
6797,4.297285
6798,4.2802896
6799,4.2950687
6800,4.290186
6801,4.283737
6802,4.2918615
6803,4.298984
6804,4.3004985
6805,4.2932997
6806,4.2875605
6807,4.2882156
6808,4.3043675
6809,4.29919
6810,4.30254
6811,4.3102517
6812,4.295227
6813,4.2901225
6814,4.2981744
6815,4.292798
6816,4.299384
6817,4.2852106
6818,4.296322
6819,4.308246
6820,4.294701
6821,4.285651
6822,4.288443
6823,4.292641
6824,4.301452
6825,4.2884107
6826,4.292745
6827,4.304673
6828,4.2973657
6829,4.3071184
6830,4.293244
6831,4.296994
6832,4.2916026
6833,4.293997
6834,4.291463
6835,4.3075857
6836,4.2944636
6837,4.293366
6838,4.28633
6839,4.3016143
6840,4.2921634
6841,4.304234
6842,4.3012557
6843,4.3020167
6844,4.3010597
6845,4.293456
6846,4.290055
6847,4.2873216
6848,4.2921786
6849,4.297497
6850,4.2921453
6851,4.2955203
6852,4.3210454
6853,4.3017774
6854,4.29416
6855,4.2874794
6856,4.295851
6857,4.3050346
6858,4.301692
6859,4.289323
6860,4.302448
6861,4.2901692
6862,4.2896914
6863,4.286383
6864,4.2921906
6865,4.292169
6866,4.29423
6867,4.3104553
6868,4.2965407
6869,4.296886
6870,4.301782
6871,4.286207
6872,4.29918
6873,4.309954
6874,4.2964363
6875,4.3093596
6876,4.2964253
6877,4.2900953
6878,4.298253
6879,4.289957
6880,4.297567
6881,4.2886147
6882,4.286019
6883,4.3010774
6884,4.2915173
6885,4.2955613
6886,4.2962546
6887,4.291256
6888,4.296561
6889,4.2907395
6890,4.2947054
6891,4.305346
6892,4.293154
6893,4.2928095
6894,4.3103876
6895,4.293906
6896,4.300116
6897,4.297282
6898,4.2802916
6899,4.295069
6900,4.290182
6901,4.283736
6902,4.2918596
6903,4.2989874
6904,4.300499
6905,4.293301
6906,4.2875514
6907,4.2882223
6908,4.3043666
6909,4.299195
6910,4.3025312
6911,4.310247
6912,4.2952223
6913,4.290121
6914,4.298183
6915,4.292801
6916,4.299383
6917,4.2852116
6918,4.2963176
6919,4.308249
6920,4.294705
6921,4.285656
6922,4.2884502
6923,4.292644
6924,4.301449
6925,4.2884192
6926,4.2927446
6927,4.304672
6928,4.297368
6929,4.307118
6930,4.293248
6931,4.2969956
6932,4.2916074
6933,4.294002
6934,4.291456
6935,4.3075876
6936,4.294456
6937,4.293362
6938,4.2863364
6939,4.301612
6940,4.2921653
6941,4.3042374
6942,4.3012547
6943,4.302025
6944,4.3010697
6945,4.2934594
6946,4.2900496
6947,4.2873216
6948,4.292176
6949,4.2974944
6950,4.29214
6951,4.2955213
6952,4.321044
6953,4.301779
6954,4.2941575
6955,4.2874746
6956,4.295845
6957,4.3050294
6958,4.3016944
6959,4.289332
6960,4.3024454
6961,4.2901692
6962,4.289686
6963,4.2863846
6964,4.2921968
6965,4.292169
6966,4.2942243
6967,4.3104563
6968,4.2965345
6969,4.296888
6970,4.301778
6971,4.2862034
6972,4.2991667
6973,4.309953
6974,4.296435
6975,4.309361
6976,4.296428
6977,4.2900944
6978,4.2982526
6979,4.28996
6980,4.2975574
6981,4.288612
6982,4.2860117
6983,4.3010783
6984,4.291516
6985,4.2955604
6986,4.2962484
6987,4.2912507
6988,4.296565
6989,4.2907386
6990,4.294708
6991,4.3053417
6992,4.2931566
6993,4.2928066
6994,4.310381
6995,4.293907
6996,4.3001175
6997,4.297286
6998,4.2802935
6999,4.295062
7000,4.2901864
7001,4.2837377
7002,4.2918673
7003,4.2989864
7004,4.3004985
7005,4.2933035
7006,4.2875586
7007,4.288217
7008,4.304371
7009,4.299184
7010,4.302542
7011,4.310251
7012,4.2952313
7013,4.290114
7014,4.2981834
7015,4.292798
7016,4.2993736
7017,4.2852106
7018,4.296318
7019,4.3082447
7020,4.294709
7021,4.285654
7022,4.2884355
7023,4.292648
7024,4.301449
7025,4.288412
7026,4.2927423
7027,4.3046646
7028,4.297364
7029,4.307114
7030,4.293241
7031,4.2969966
7032,4.2916064
7033,4.293992
7034,4.2914553
7035,4.3075876
7036,4.294454
7037,4.2933626
7038,4.286331
7039,4.3016076
7040,4.2921653
7041,4.3042417
7042,4.3012547
7043,4.3020163
7044,4.3010697
7045,4.293452
7046,4.2900496
7047,4.287315
7048,4.292172
7049,4.2974935
7050,4.2921376
7051,4.295521
7052,4.321041
7053,4.3017755
7054,4.294158
7055,4.287478
7056,4.295847
7057,4.3050294
7058,4.301691
7059,4.2893305
7060,4.302446
7061,4.29017
7062,4.289688
7063,4.286384
7064,4.2921915
7065,4.2921605
7066,4.2942324
7067,4.3104534
7068,4.2965293
7069,4.296893
7070,4.3017774
7071,4.2862034
7072,4.2991743
7073,4.309954
7074,4.2964387
7075,4.3093624
7076,4.2964263
7077,4.290089
7078,4.298252
7079,4.2899513
7080,4.2975664
7081,4.288614
7082,4.2860103
7083,4.301071
7084,4.291513
7085,4.2955556
7086,4.2962456
7087,4.2912517
7088,4.2965674
7089,4.290742
7090,4.2947106
7091,4.305346
7092,4.293153
7093,4.2928095
7094,4.310375
7095,4.2939115
7096,4.300116
7097,4.2972803
7098,4.2802863
7099,4.2950583
7100,4.290186
7101,4.283737
7102,4.2918625
7103,4.2989883
7104,4.3005033
7105,4.2932954
7106,4.287555
7107,4.2882085
7108,4.3043694
7109,4.299182
7110,4.3025417
7111,4.310245
7112,4.2952285
7113,4.2901206
7114,4.298182
7115,4.2927976
7116,4.2993736
7117,4.2852135
7118,4.296312
7119,4.30824
7120,4.294707
7121,4.2856503
7122,4.2884436
7123,4.2926435
7124,4.301444
7125,4.288414
7126,4.2927485
7127,4.3046665
7128,4.2973647
7129,4.307114
7130,4.293242
7131,4.297001
7132,4.2916036
7133,4.293998
7134,4.2914634
7135,4.3075876
7136,4.2944574
7137,4.2933598
7138,4.286322
7139,4.301612
7140,4.292159
7141,4.304239
7142,4.3012514
7143,4.302019
7144,4.301072
7145,4.293455
7146,4.290048
7147,4.287318
7148,4.2921734
7149,4.297493
7150,4.292135
7151,4.2955165
7152,4.321039
7153,4.3017764
7154,4.2941537
7155,4.2874727
7156,4.295845
7157,4.305035
7158,4.3017
7159,4.2893243
7160,4.30245
7161,4.2901635
7162,4.289683
7163,4.286378
7164,4.292192
7165,4.292161
7166,4.2942233
7167,4.3104568
7168,4.29653
7169,4.2968884
7170,4.3017793
7171,4.286201
7172,4.2991652
7173,4.3099575
7174,4.296433
7175,4.309352
7176,4.296422
7177,4.2900953
7178,4.298252
7179,4.289954
7180,4.297556
7181,4.2886105
7182,4.286004
7183,4.3010693
7184,4.291501
7185,4.2955575
7186,4.2962546
7187,4.291251
7188,4.29657
7189,4.2907314
7190,4.294701
7191,4.305349
7192,4.293155
7193,4.2928104
7194,4.310378
7195,4.2939115
7196,4.300117
7197,4.297279
7198,4.280288
7199,4.2950544
7200,4.290188
7201,4.2837353
7202,4.2918587
7203,4.2989883
7204,4.3004904
7205,4.2932916
7206,4.287555
7207,4.2882066
7208,4.304363
7209,4.299189
7210,4.302535
7211,4.310247
7212,4.2952228
7213,4.290111
7214,4.298183
7215,4.2928
7216,4.2993736
7217,4.2852173
7218,4.296318
7219,4.3082433
7220,4.294704
7221,4.285651
7222,4.2884417
7223,4.2926407
7224,4.3014483
7225,4.2884107
7226,4.29274
7227,4.304662
7228,4.297371
7229,4.307112
7230,4.293237
7231,4.2970037
7232,4.291606
7233,4.2939887
7234,4.2914543
7235,4.3075876
7236,4.2944613
7237,4.2933598
7238,4.286328
7239,4.3016114
7240,4.292155
7241,4.3042455
7242,4.301253
7243,4.3020186
7244,4.301069
7245,4.2934594
7246,4.2900524
7247,4.2873125
7248,4.2921705
7249,4.297493
7250,4.2921352
7251,4.295513
7252,4.3210363
7253,4.301787
7254,4.294151
7255,4.2874746
7256,4.2958446
7257,4.305026
7258,4.301698
7259,4.289329
7260,4.302446
7261,4.290166
7262,4.289676
7263,4.286376
7264,4.292189
7265,4.292159
7266,4.2942166
7267,4.310459
7268,4.296528
7269,4.296896
7270,4.3017783
7271,4.286196
7272,4.29916
7273,4.3099537
7274,4.296439
7275,4.3093514
7276,4.2964163
7277,4.290089
7278,4.2982464
7279,4.289948
7280,4.29756
7281,4.288611
7282,4.286012
7283,4.301071
7284,4.2915044
7285,4.2955527
7286,4.2962465
7287,4.291254
7288,4.2965717
7289,4.290732
7290,4.294706
7291,4.3053446
7292,4.293154
7293,4.292808
7294,4.3103824
7295,4.2939167
7296,4.300111
7297,4.2972674
7298,4.280283
7299,4.2950497
7300,4.290187
7301,4.283737
7302,4.291852
7303,4.298982
7304,4.300494
7305,4.2932997
7306,4.2875514
7307,4.2882094
7308,4.3043656
7309,4.299187
7310,4.302542
7311,4.310239
7312,4.295222
7313,4.2901163
7314,4.298186
7315,4.2927976
7316,4.2993712
7317,4.2852106
7318,4.296316
7319,4.308245
7320,4.2947016
7321,4.2856493
7322,4.288444
7323,4.2926407
7324,4.301443
7325,4.288417
7326,4.292732
7327,4.30466
7328,4.2973657
7329,4.307119
7330,4.2932286
7331,4.2970104
7332,4.2916083
7333,4.2939887
7334,4.291454
7335,4.307592
7336,4.294456
7337,4.2933493
7338,4.2863255
7339,4.3016067
7340,4.2921534
7341,4.304239
7342,4.301251
7343,4.3020177
7344,4.3010697
7345,4.2934575
7346,4.2900457
7347,4.2873197
7348,4.2921705
7349,4.2974825
7350,4.2921314
7351,4.2955117
7352,4.32103
7353,4.3017755
7354,4.2941527
7355,4.2874756
7356,4.295845
7357,4.3050256
7358,4.3016872
7359,4.2893267
7360,4.3024435
7361,4.290154
7362,4.2896757
7363,4.2863765
7364,4.2921906
7365,4.2921543
7366,4.294225
7367,4.3104615
7368,4.2965426
7369,4.296893
7370,4.301784
7371,4.286193
7372,4.299159
7373,4.309949
7374,4.2964325
7375,4.3093557
7376,4.2964125
7377,4.2900863
7378,4.298247
7379,4.289944
7380,4.297564
7381,4.288607
7382,4.286005
7383,4.301077
7384,4.2914996
7385,4.2955613
7386,4.2962446
7387,4.2912545
7388,4.2965665
7389,4.290727
7390,4.294703
7391,4.305349
7392,4.293153
7393,4.292799
7394,4.31038
7395,4.293917
7396,4.300112
7397,4.2972674
7398,4.2802863
7399,4.295044
7400,4.29019
7401,4.2837405
7402,4.291857
7403,4.298981
7404,4.3004923
7405,4.2933054
7406,4.287549
7407,4.2882075
7408,4.3043594
7409,4.299187
7410,4.3025427
7411,4.3102427
7412,4.2952204
7413,4.2901063
7414,4.2981787
7415,4.292798
7416,4.2993717
7417,4.2852173
7418,4.296318
7419,4.308242
7420,4.294702
7421,4.2856503
7422,4.2884455
7423,4.2926373
7424,4.301444
7425,4.2884192
7426,4.29273
7427,4.304663
7428,4.2973614
7429,4.3071146
7430,4.293236
7431,4.297021
7432,4.2916536
7433,4.2940063
7434,4.291455
7435,4.3075843
7436,4.2944493
7437,4.29335
7438,4.286313
7439,4.301609
7440,4.292148
7441,4.304241
7442,4.3012586
7443,4.3020225
7444,4.3010674
7445,4.29346
7446,4.290043
7447,4.287321
7448,4.292179
7449,4.2974977
7450,4.292137
7451,4.2955055
7452,4.3210344
7453,4.301785
7454,4.294151
7455,4.2874684
7456,4.2958364
7457,4.305029
7458,4.301691
7459,4.289323
7460,4.302436
7461,4.2901607
7462,4.2896724
7463,4.286373
7464,4.2922006
7465,4.29215
7466,4.2942266
7467,4.3104577
7468,4.2965293
7469,4.296893
7470,4.301778
7471,4.2861953
7472,4.2991633
7473,4.309949
7474,4.2964277
7475,4.309355
7476,4.296416
7477,4.290088
7478,4.2982407
7479,4.2899504
7480,4.297558
7481,4.2886014
7482,4.28601
7483,4.3010716
7484,4.291504
7485,4.2955556
7486,4.2962513
7487,4.291256
7488,4.296566
7489,4.290722
7490,4.2947063
7491,4.305346
7492,4.293151
7493,4.292804
7494,4.310369
7495,4.2939234
7496,4.3001137
7497,4.2972775
7498,4.280278
7499,4.295041
7500,4.290189
7501,4.2837353
7502,4.2918496
7503,4.2989902
7504,4.3004837
7505,4.2933054
7506,4.2875457
7507,4.288206
7508,4.3043704
7509,4.2991815
7510,4.302536
7511,4.310242
7512,4.295219
7513,4.2901125
7514,4.2981844
7515,4.2927957
7516,4.29936
7517,4.2852254
7518,4.2963114
7519,4.3082423
7520,4.2947006
7521,4.2856493
7522,4.288448
7523,4.292633
7524,4.301433
7525,4.288422
7526,4.2927213
7527,4.304658
7528,4.2973595
7529,4.307114
7530,4.293231
7531,4.297005
7532,4.2916107
7533,4.2939806
7534,4.2914534
7535,4.3075943
7536,4.294457
7537,4.2933517
7538,4.286324
7539,4.301606
7540,4.2921567
7541,4.304248
7542,4.301235
7543,4.3020177
7544,4.3010674
7545,4.293466
7546,4.290043
7547,4.28732
7548,4.29217
7549,4.297491
7550,4.292144
7551,4.29551
7552,4.3210278
7553,4.301778
7554,4.294146
7555,4.287471
7556,4.2958374
7557,4.305032
7558,4.3016934
7559,4.289324
7560,4.3024416
7561,4.2901483
7562,4.2896767
7563,4.2863727
7564,4.2921934
7565,4.2921553
7566,4.294218
7567,4.3104568
7568,4.2965264
7569,4.296899
7570,4.301781
7571,4.2861857
7572,4.2991557
7573,4.309951
7574,4.296428
7575,4.3093543
7576,4.2964187
7577,4.290085
7578,4.298238
7579,4.28995
7580,4.2975574
7581,4.2886014
7582,4.2860017
7583,4.3010716
7584,4.2914977
7585,4.2955585
7586,4.296252
7587,4.291252
7588,4.2965646
7589,4.2907243
7590,4.294703
7591,4.305345
7592,4.293151
7593,4.2927985
7594,4.3103776
7595,4.293925
7596,4.300108
7597,4.2972665
7598,4.280285
7599,4.295038
7600,4.290194
7601,4.283737
7602,4.2918468
7603,4.29898
7604,4.300481
7605,4.2932954
7606,4.287549
7607,4.2882032
7608,4.3043623
7609,4.299182
7610,4.3025475
7611,4.310246
7612,4.295222
7613,4.2901063
7614,4.298189
7615,4.292794
7616,4.299359
7617,4.285215
7618,4.296318
7619,4.308246
7620,4.2947063
7621,4.285649
7622,4.288443
7623,4.29263
7624,4.3014383
7625,4.2884216
7626,4.2927213
7627,4.3046603
7628,4.29736
7629,4.307121
7630,4.2932243
7631,4.2970076
7632,4.291608
7633,4.293978
7634,4.291446
7635,4.3075857
7636,4.2944565
7637,4.2933483
7638,4.2863274
7639,4.301595
7640,4.292155
7641,4.304248
7642,4.3012404
7643,4.302025
7644,4.3010683
7645,4.2934613
7646,4.2900376
7647,4.287315
7648,4.2921658
7649,4.2974906
7650,4.2921333
7651,4.295508
7652,4.321031
7653,4.3017864
7654,4.2941437
7655,4.287475
7656,4.295831
7657,4.305027
7658,4.301689
7659,4.289321
7660,4.30244
7661,4.290154
7662,4.2896743
7663,4.2863727
7664,4.2921934
7665,4.292151
7666,4.29422
7667,4.3104653
7668,4.29653
7669,4.296905
7670,4.3017874
7671,4.286185
7672,4.2991467
7673,4.309956
7674,4.2964253
7675,4.3093557
7676,4.296414
7677,4.290086
7678,4.2982354
7679,4.2899475
7680,4.297562
7681,4.288606
7682,4.2860017
7683,4.301071
7684,4.2914963
7685,4.2955556
7686,4.2962556
7687,4.2912493
7688,4.296562
7689,4.29073
7690,4.294707
7691,4.3053517
7692,4.293145
7693,4.2927985
7694,4.3103724
7695,4.293927
7696,4.30011
7697,4.2972646
7698,4.2802806
7699,4.295035
7700,4.2901945
7701,4.2837386
7702,4.2918463
7703,4.298984
7704,4.300485
7705,4.293297
7706,4.287548
7707,4.288199
7708,4.3043633
7709,4.299177
7710,4.302541
7711,4.310238
7712,4.295217
7713,4.2901063
7714,4.298186
7715,4.2927966
7716,4.299353
7717,4.2852154
7718,4.296311
7719,4.3082466
7720,4.294707
7721,4.2856493
7722,4.2884445
7723,4.2926383
7724,4.3014407
7725,4.288421
7726,4.292724
7727,4.3046513
7728,4.2973604
7729,4.307111
7730,4.293233
7731,4.297008
7732,4.2916174
7733,4.2939796
7734,4.2914495
7735,4.3075953
7736,4.2944536
7737,4.2933545
7738,4.2863235
7739,4.301604
7740,4.2921567
7741,4.304243
7742,4.30124
7743,4.30202
7744,4.3010693
7745,4.293467
7746,4.290039
7747,4.287308
7748,4.292171
7749,4.297491
7750,4.2921276
7751,4.2955103
7752,4.321026
7753,4.3017874
7754,4.2941403
7755,4.2874684
7756,4.2958317
7757,4.305025
7758,4.3016877
7759,4.289322
7760,4.302439
7761,4.2901564
7762,4.289664
7763,4.286377
7764,4.2922
7765,4.2921433
7766,4.294221
7767,4.3104644
7768,4.296521
7769,4.296902
7770,4.3017893
7771,4.286189
7772,4.29915
7773,4.309956
7774,4.296422
7775,4.3093586
7776,4.296405
7777,4.290082
7778,4.2982388
7779,4.2899504
7780,4.29756
7781,4.288601
7782,4.285998
7783,4.3010736
7784,4.2914915
7785,4.2955565
7786,4.2962546
7787,4.291248
7788,4.296562
7789,4.2907214
7790,4.2947083
7791,4.305348
7792,4.293147
7793,4.292799
7794,4.310371
7795,4.2939315
7796,4.300112
7797,4.297262
7798,4.280276
7799,4.295026
7800,4.2901993
7801,4.2837334
7802,4.2918572
7803,4.2989817
7804,4.3004766
7805,4.2933044
7806,4.2875443
7807,4.288195
7808,4.304373
7809,4.2991805
7810,4.3025384
7811,4.3102345
7812,4.295214
7813,4.290104
7814,4.2981887
7815,4.2927985
7816,4.2993574
7817,4.285213
7818,4.2963076
7819,4.3082423
7820,4.294699
7821,4.2856436
7822,4.288443
7823,4.292629
7824,4.3014336
7825,4.2884207
7826,4.2927217
7827,4.304652
7828,4.297361
7829,4.307114
7830,4.2932305
7831,4.297
7832,4.2916102
7833,4.2939773
7834,4.2914515
7835,4.3076
7836,4.29445
7837,4.293346
7838,4.28632
7839,4.3015985
7840,4.2921486
7841,4.3042417
7842,4.3012333
7843,4.302022
7844,4.3010674
7845,4.2934685
7846,4.290036
7847,4.287316
7848,4.2921715
7849,4.297484
7850,4.292125
7851,4.2955036
7852,4.32103
7853,4.301801
7854,4.294141
7855,4.287471
7856,4.295831
7857,4.305038
7858,4.3016915
7859,4.2893186
7860,4.302447
7861,4.290148
7862,4.289671
7863,4.286374
7864,4.292196
7865,4.2921476
7866,4.294212
7867,4.3104596
7868,4.296521
7869,4.2969007
7870,4.301781
7871,4.2861934
7872,4.299142
7873,4.3099465
7874,4.2964206
7875,4.309357
7876,4.2964134
7877,4.290086
7878,4.298232
7879,4.2899466
7880,4.2975597
7881,4.288608
7882,4.285997
7883,4.3010745
7884,4.2914896
7885,4.2955523
7886,4.296247
7887,4.2912445
7888,4.296564
7889,4.290721
7890,4.294703
7891,4.3053446
7892,4.293151
7893,4.292791
7894,4.3103614
7895,4.293936
7896,4.3001013
7897,4.2972555
7898,4.2802806
7899,4.295025
7900,4.290191
7901,4.2837324
7902,4.2918506
7903,4.298979
7904,4.300475
7905,4.2933006
7906,4.2875376
7907,4.2881956
7908,4.304368
7909,4.2991743
7910,4.3025365
7911,4.310246
7912,4.295215
7913,4.2900968
7914,4.2981896
7915,4.292792
7916,4.299357
7917,4.2852163
7918,4.296314
7919,4.3082433
7920,4.2946997
7921,4.2856426
7922,4.2884355
7923,4.292633
7924,4.3014417
7925,4.288417
7926,4.292721
7927,4.30465
7928,4.2973595
7929,4.3071094
7930,4.293232
7931,4.2970037
7932,4.2916102
7933,4.293969
7934,4.291448
7935,4.307598
7936,4.2944484
7937,4.2933435
7938,4.2863193
7939,4.3015985
7940,4.292142
7941,4.3042436
7942,4.3012304
7943,4.302014
7944,4.3010616
7945,4.293467
7946,4.290033
7947,4.287301
7948,4.292169
7949,4.29748
7950,4.292126
7951,4.2955008
7952,4.321024
7953,4.301789
7954,4.294138
7955,4.2874684
7956,4.2958393
7957,4.305028
7958,4.3016872
7959,4.2893224
7960,4.302447
7961,4.290154
7962,4.289664
7963,4.286373
7964,4.2921977
7965,4.2921367
7966,4.294207
7967,4.310467
7968,4.296528
7969,4.2969003
7970,4.3017883
7971,4.286181
7972,4.2991495
7973,4.3099556
7974,4.296421
7975,4.3093553
7976,4.2964077
7977,4.290085
7978,4.2982316
7979,4.2899413
7980,4.297564
7981,4.288605
7982,4.285991
7983,4.3010693
7984,4.291494
7985,4.295553
7986,4.2962446
7987,4.291239
7988,4.2965574
7989,4.2907243
7990,4.2947044
7991,4.3053555
7992,4.293151
7993,4.2927966
7994,4.310367
7995,4.293944
7996,4.300103
7997,4.297258
7998,4.2802763
7999,4.2950206
